"state","driver_race","pre_legalization","quarter","search_rate"
"RI","Black",FALSE,2014-05-15,0.0311244979919679
"RI","Black",FALSE,2014-08-15,0.0247933884297521
"RI","Black",FALSE,2014-11-15,0.0154577883472057
"RI","Black",FALSE,2015-02-15,0.024746192893401
"RI","Black",FALSE,2015-05-15,0.0202133632790567
"RI","Black",FALSE,2015-08-15,0.0106053910737958
"RI","Black",FALSE,2015-11-15,0.00892359174567764
"RI","Hispanic",TRUE,2011-02-15,0.019211324570273
"RI","Hispanic",TRUE,2011-05-15,0.0162671232876712
"RI","Hispanic",TRUE,2011-08-15,0.0133729569093611
"RI","Hispanic",TRUE,2011-11-15,0.00856031128404669
"RI","Hispanic",TRUE,2012-02-15,0.0204174228675136
"RI","Hispanic",TRUE,2012-05-15,0.0223123732251521
"RI","Hispanic",TRUE,2012-08-15,0.0102880658436214
"RI","Hispanic",FALSE,2013-02-15,0.0145833333333333
"RI","Hispanic",FALSE,2013-05-15,0.0184331797235023
"RI","Hispanic",FALSE,2013-08-15,0.0153301886792453
"RI","Hispanic",FALSE,2013-11-15,0.0144927536231884
"RI","Hispanic",FALSE,2014-02-15,0.019730010384216
"RI","Hispanic",FALSE,2014-05-15,0.0244155844155844
"RI","Hispanic",FALSE,2014-08-15,0.0266666666666667
"RI","Hispanic",FALSE,2014-11-15,0.015748031496063
"RI","Hispanic",FALSE,2015-02-15,0.0155875299760192
"RI","Hispanic",FALSE,2015-05-15,0.0153592978606692
"RI","Hispanic",FALSE,2015-08-15,0.00967351874244256
"RI","Hispanic",FALSE,2015-11-15,0.0112531969309463
"SC","White",TRUE,2011-02-15,0.0210659898477157
"SC","White",TRUE,2011-05-15,0.0212778971351678
"SC","White",TRUE,2011-08-15,0.0195268253414167
"SC","White",TRUE,2011-11-15,0.0202619364471421
"SC","White",TRUE,2012-02-15,0.0194500636847232
"SC","White",TRUE,2012-05-15,0.0192579239897852
"SC","White",TRUE,2012-08-15,0.0198875080191565
"SC","White",FALSE,2013-02-15,0.0195254962474574
"SC","White",FALSE,2013-05-15,0.0198618747030476
"SC","White",FALSE,2013-08-15,0.0180199396438672
"SC","White",FALSE,2013-11-15,0.0192811132926871
"SC","White",FALSE,2014-02-15,0.0232116501033159
"SC","White",FALSE,2014-05-15,0.0199005441921561
"SC","White",FALSE,2014-08-15,0.0185047643201333
"SC","White",FALSE,2014-11-15,0.0194508805600581
"SC","White",FALSE,2015-02-15,0.0197920581235125
"SC","White",FALSE,2015-05-15,0.019831812789367
"SC","White",FALSE,2015-08-15,0.0199471124024681
"SC","White",FALSE,2015-11-15,0.0197491749174918
"SC","Black",TRUE,2011-02-15,0.0297029702970297
"SC","Black",TRUE,2011-05-15,0.0260505598452681
"SC","Black",TRUE,2011-08-15,0.0297908948368924
"SC","Black",TRUE,2011-11-15,0.0311082701731957
"SC","Black",TRUE,2012-02-15,0.0321330332583146
"SC","Black",TRUE,2012-05-15,0.0264205267169108
"SC","Black",TRUE,2012-08-15,0.0267145534934966
"SC","Black",FALSE,2013-02-15,0.02904304873855
"SC","Black",FALSE,2013-05-15,0.030384573985515
"SC","Black",FALSE,2013-08-15,0.0259194298282246
"SC","Black",FALSE,2013-11-15,0.0292670409949888
"SC","Black",FALSE,2014-02-15,0.0339768206788476
"SC","Black",FALSE,2014-05-15,0.028521574638792
"SC","Black",FALSE,2014-08-15,0.030375308017944
"SC","Black",FALSE,2014-11-15,0.0279740820734341
"SC","Black",FALSE,2015-02-15,0.0305962760691131
"SC","Black",FALSE,2015-05-15,0.0275560589703202
"SC","Black",FALSE,2015-08-15,0.0295040116703136
"SC","Black",FALSE,2015-11-15,0.0334216113287662
"SC","Hispanic",TRUE,2011-02-15,0.0909372100216517
"SC","Hispanic",TRUE,2011-05-15,0.0786958965711074
"SC","Hispanic",TRUE,2011-08-15,0.0778588807785888
"SC","Hispanic",TRUE,2011-11-15,0.0729741829577675
"SC","Hispanic",TRUE,2012-02-15,0.0619055295824601
"SC","Hispanic",TRUE,2012-05-15,0.0593702316548759
"SC","Hispanic",TRUE,2012-08-15,0.0608660130718954
"SC","Hispanic",FALSE,2013-02-15,0.0624468266122171
"SC","Hispanic",FALSE,2013-05-15,0.0587636363636364
"SC","Hispanic",FALSE,2013-08-15,0.0568632309217047
"SC","Hispanic",FALSE,2013-11-15,0.0538160469667319
"SC","Hispanic",FALSE,2014-02-15,0.0631029574569034
"SC","Hispanic",FALSE,2014-05-15,0.0551349807170404
"SC","Hispanic",FALSE,2014-08-15,0.0547089682737947
"SC","Hispanic",FALSE,2014-11-15,0.0503172495204368
"SC","Hispanic",FALSE,2015-02-15,0.05213133640553
"SC","Hispanic",FALSE,2015-05-15,0.0567796610169492
"SC","Hispanic",FALSE,2015-08-15,0.0572146246162434
"SC","Hispanic",FALSE,2015-11-15,0.0566130620282245
"TX","White",TRUE,2011-02-15,0.0124524617872911
"TX","White",TRUE,2011-05-15,0.013357954460842
"TX","White",TRUE,2011-08-15,0.0108324337711352
"TX","White",TRUE,2011-11-15,0.0101068106121511
"TX","White",TRUE,2012-02-15,0.0119165158674046
"TX","White",TRUE,2012-05-15,0.0120753378801821
"TX","White",TRUE,2012-08-15,0.0106276260955798
"TX","White",FALSE,2013-02-15,0.0102471006081844
"TX","White",FALSE,2013-05-15,0.0105915973793842
"TX","White",FALSE,2013-08-15,0.00924604760002283
"TX","White",FALSE,2013-11-15,0.00877111779680629
"TX","White",FALSE,2014-02-15,0.0105483844764296
"TX","White",FALSE,2014-05-15,0.0100248044266361
"TX","White",FALSE,2014-08-15,0.00847765584051918
"TX","White",FALSE,2014-11-15,0.0074756597321918
"TX","White",FALSE,2015-02-15,0.00856386646655579
"TX","White",FALSE,2015-05-15,0.00916332878336951
"TX","White",FALSE,2015-08-15,0.00830750210133552
"TX","White",FALSE,2015-11-15,0.00903896051954025
"TX","Black",TRUE,2011-02-15,0.0343595509078868
"TX","Black",TRUE,2011-05-15,0.0342375763196538
"TX","Black",TRUE,2011-08-15,0.0260677445734043
"TX","Black",TRUE,2011-11-15,0.0291113381001021
"TX","Black",TRUE,2012-02-15,0.0329552122041854
"TX","Black",TRUE,2012-05-15,0.0301941049604601
"TX","Black",TRUE,2012-08-15,0.0268730743217855
"TX","Black",FALSE,2013-02-15,0.0279079139589945
"TX","Black",FALSE,2013-05-15,0.0233583076245042
"TX","Black",FALSE,2013-08-15,0.0194223644930403
"TX","Black",FALSE,2013-11-15,0.0207621493394851
"TX","Black",FALSE,2014-02-15,0.026408343328793
"TX","Black",FALSE,2014-05-15,0.022825550399842
"TX","Black",FALSE,2014-08-15,0.0206100577081616
"TX","Black",FALSE,2014-11-15,0.017035490605428
"TX","Black",FALSE,2015-02-15,0.0202131915194014
"TX","Black",FALSE,2015-05-15,0.0221514186011227
"TX","Black",FALSE,2015-08-15,0.018655605190385
"TX","Black",FALSE,2015-11-15,0.0217577942944048
"TX","Hispanic",TRUE,2011-02-15,0.0221941657252974
"TX","Hispanic",TRUE,2011-05-15,0.0232810770458465
"TX","Hispanic",TRUE,2011-08-15,0.0196901679911283
"TX","Hispanic",TRUE,2011-11-15,0.0169056750030598
"TX","Hispanic",TRUE,2012-02-15,0.0193886848404933
"TX","Hispanic",TRUE,2012-05-15,0.0183696771593606
"TX","Hispanic",TRUE,2012-08-15,0.0162897550734041
"TX","Hispanic",FALSE,2013-02-15,0.0160968385809027
"TX","Hispanic",FALSE,2013-05-15,0.0157946311147786
"TX","Hispanic",FALSE,2013-08-15,0.0150156529516995
"TX","Hispanic",FALSE,2013-11-15,0.0141868671270773
"TX","Hispanic",FALSE,2014-02-15,0.0148022906301824
"TX","Hispanic",FALSE,2014-05-15,0.0142084621244075
"TX","Hispanic",FALSE,2014-08-15,0.014708366711898
"TX","Hispanic",FALSE,2014-11-15,0.0131076504711257
"TX","Hispanic",FALSE,2015-02-15,0.0123985439809634
"TX","Hispanic",FALSE,2015-05-15,0.0144187426205003
"TX","Hispanic",FALSE,2015-08-15,0.0125392380479212
"TX","Hispanic",FALSE,2015-11-15,0.0138376324140561
"VT","White",TRUE,2011-02-15,0.00685895181146676
"VT","White",TRUE,2011-05-15,0.00408387654127071
"VT","White",TRUE,2011-08-15,0.00366886171213547
"VT","White",TRUE,2011-11-15,0.00717258478703622
"VT","White",TRUE,2012-02-15,0.00723613074939699
"VT","White",TRUE,2012-05-15,0.00695182792181238
"VT","White",TRUE,2012-08-15,0.00682463001303581
"VT","White",FALSE,2013-02-15,0.0103707143409953
"VT","White",FALSE,2013-05-15,0.00765598168288495
"VT","White",FALSE,2013-08-15,0.00656518288723757
"VT","White",FALSE,2013-11-15,0.0110296895066858
"VT","White",FALSE,2014-02-15,0.0110192837465565
"VT","White",FALSE,2014-05-15,0.00999854035907167
"VT","White",FALSE,2014-08-15,0.00809716599190283
"VT","White",FALSE,2014-11-15,0.00910125142207053
"VT","White",FALSE,2015-02-15,0.00868766184946955
"VT","White",FALSE,2015-05-15,0.00823414315995435
"VT","White",FALSE,2015-08-15,0.00798881565807869
"VT","White",FALSE,2015-11-15,0.00853866796779702
"VT","Black",TRUE,2011-02-15,0.0217391304347826
"VT","Black",TRUE,2011-05-15,0.00819672131147541
"VT","Black",TRUE,2011-08-15,0.0196850393700787
"VT","Black",TRUE,2011-11-15,0.0145631067961165
"VT","Black",TRUE,2012-02-15,0.00909090909090909
"VT","Black",TRUE,2012-05-15,0.0194552529182879
"VT","Black",TRUE,2012-08-15,0.0423076923076923
"VT","Black",FALSE,2013-02-15,0.0412844036697248
"VT","Black",FALSE,2013-05-15,0.0280701754385965
"VT","Black",FALSE,2013-08-15,0.0248447204968944
"VT","Black",FALSE,2013-11-15,0.0330882352941176
"VT","Black",FALSE,2014-02-15,0.0658914728682171
"VT","Black",FALSE,2014-05-15,0.0687830687830688
"VT","Black",FALSE,2014-08-15,0.029673590504451
"VT","Black",FALSE,2014-11-15,0.0310344827586207
"VT","Black",FALSE,2015-02-15,0.0267857142857143
"VT","Black",FALSE,2015-05-15,0.03601108033241
"VT","Black",FALSE,2015-08-15,0.0380228136882129
"VT","Black",FALSE,2015-11-15,0.0600858369098712
"VT","Hispanic",TRUE,2011-02-15,0.0123456790123457
"VT","Hispanic",TRUE,2011-05-15,0
"VT","Hispanic",TRUE,2011-08-15,0.0123456790123457
"VT","Hispanic",TRUE,2011-11-15,0.0459770114942529
"VT","Hispanic",TRUE,2012-02-15,0.018348623853211
"VT","Hispanic",TRUE,2012-05-15,0.00862068965517241
"VT","Hispanic",TRUE,2012-08-15,0.0158730158730159
"VT","Hispanic",FALSE,2013-02-15,0.0446428571428571
"VT","Hispanic",FALSE,2013-05-15,0.0140845070422535
"VT","Hispanic",FALSE,2013-08-15,0.0422535211267606
"VT","Hispanic",FALSE,2013-11-15,0.0235294117647059
"VT","Hispanic",FALSE,2014-02-15,0.0420168067226891
"VT","Hispanic",FALSE,2014-05-15,0.0132450331125828
"VT","Hispanic",FALSE,2014-08-15,0.028169014084507
"VT","Hispanic",FALSE,2014-11-15,0.016260162601626
"VT","Hispanic",FALSE,2015-02-15,0.0273972602739726
"VT","Hispanic",FALSE,2015-05-15,0.0141843971631206
"VT","Hispanic",FALSE,2015-08-15,0.0437956204379562
"VT","Hispanic",FALSE,2015-11-15,0.00952380952380952
"WA","White",TRUE,2011-02-15,0.00205363113943978
"WA","White",TRUE,2011-05-15,0.00228282073631345
"WA","White",TRUE,2011-08-15,0.00197987311310435
"WA","White",TRUE,2011-11-15,0.00269519327451109
"WA","White",TRUE,2012-02-15,0.00278943501488114
"WA","White",TRUE,2012-05-15,0.00263360982638683
"WA","White",TRUE,2012-08-15,0.00240478321263664
"WA","White",FALSE,2013-02-15,0.000951043630525144
"WA","White",FALSE,2013-05-15,0.000872730750608222
"WA","White",FALSE,2013-08-15,0.000986871089963873
"WA","White",FALSE,2013-11-15,0.000811415951339446
"WA","White",FALSE,2014-02-15,0.00109572850556175
"WA","White",FALSE,2014-05-15,0.000807668095922464
"WA","White",FALSE,2014-08-15,0.000598028435287536
"WA","White",FALSE,2014-11-15,0.000587072055370164
"WA","White",FALSE,2015-02-15,0.000722173742966329
"WA","White",FALSE,2015-05-15,0.000751212801390196
"WA","White",FALSE,2015-08-15,0.000451774688831999
"WA","White",FALSE,2015-11-15,0.000737289135307302
"WA","Black",TRUE,2011-02-15,0.00459837589276979
"WA","Black",TRUE,2011-05-15,0.00413507925568573
"WA","Black",TRUE,2011-08-15,0.00351837372947615
"WA","Black",TRUE,2011-11-15,0.00554219387221583
"WA","Black",TRUE,2012-02-15,0.00471253534401508
"WA","Black",TRUE,2012-05-15,0.00514486867045762
"WA","Black",TRUE,2012-08-15,0.00391097867585436
"WA","Black",FALSE,2013-02-15,0.00145878920495988
"WA","Black",FALSE,2013-05-15,0.00169236555095901
"WA","Black",FALSE,2013-08-15,0.00106951871657754
"WA","Black",FALSE,2013-11-15,0.00194462450226873
"WA","Black",FALSE,2014-02-15,0.000848896434634975
"WA","Black",FALSE,2014-05-15,0.00157640949554896
"WA","Black",FALSE,2014-08-15,0.000520508015823444
"WA","Black",FALSE,2014-11-15,0.00143184421534937
"WA","Black",FALSE,2015-02-15,0.00161174785100287
"WA","Black",FALSE,2015-05-15,0.00140002545500827
"WA","Black",FALSE,2015-08-15,0.000964692263168049
"WA","Black",FALSE,2015-11-15,0.000716552359504555
"WA","Hispanic",TRUE,2011-02-15,0.00310350178451353
"WA","Hispanic",TRUE,2011-05-15,0.00378442458508116
"WA","Hispanic",TRUE,2011-08-15,0.0036142286475176
"WA","Hispanic",TRUE,2011-11-15,0.00485411825458301
"WA","Hispanic",TRUE,2012-02-15,0.00439640012413365
"WA","Hispanic",TRUE,2012-05-15,0.00372421695951108
"WA","Hispanic",TRUE,2012-08-15,0.00438100621820237
"WA","Hispanic",FALSE,2013-02-15,0.00266948957518295
"WA","Hispanic",FALSE,2013-05-15,0.00154023873700424
"WA","Hispanic",FALSE,2013-08-15,0.00236735830664253
"WA","Hispanic",FALSE,2013-11-15,0.00154120310167124
"WA","Hispanic",FALSE,2014-02-15,0.00156870434825237
"WA","Hispanic",FALSE,2014-05-15,0.00174504452100765
"WA","Hispanic",FALSE,2014-08-15,0.000966837474620516
"WA","Hispanic",FALSE,2014-11-15,0.0015165958921917
"WA","Hispanic",FALSE,2015-02-15,0.00119622524478313
"WA","Hispanic",FALSE,2015-05-15,0.000986067816018831
"WA","Hispanic",FALSE,2015-08-15,0.000889638057779651
"WA","Hispanic",FALSE,2015-11-15,0.00141102691403188
"WI","White",TRUE,2011-02-15,0.00328589909443726
"WI","White",TRUE,2011-05-15,0.00362015521415481
"WI","White",TRUE,2011-08-15,0.00445707788516202
"WI","White",TRUE,2011-11-15,0.00425372785490581
"WI","White",TRUE,2012-02-15,0.00408509498403911
"WI","White",TRUE,2012-05-15,0.0048856874412778
"WI","White",TRUE,2012-08-15,0.00490339044841414
"WI","White",FALSE,2013-02-15,0.0049917943107221
"WI","White",FALSE,2013-05-15,0.00448059118321583
"WI","White",FALSE,2013-08-15,0.00353842214307331
"WI","White",FALSE,2013-11-15,0.00429463453225214
"WI","White",FALSE,2014-02-15,0.00374202069117323
"WI","White",FALSE,2014-05-15,0.00322241521162812
"WI","White",FALSE,2014-08-15,0.0045045045045045
"WI","White",FALSE,2014-11-15,0.00436545057686311
"WI","White",FALSE,2015-02-15,0.00526426616129712
"WI","White",FALSE,2015-05-15,0.00408517591788796
"WI","White",FALSE,2015-08-15,0.00500619322873658
"WI","White",FALSE,2015-11-15,0.00310504423223387
"WI","Black",TRUE,2011-02-15,0.00989707046714173
"WI","Black",TRUE,2011-05-15,0.00905736330090574
"WI","Black",TRUE,2011-08-15,0.0124119423012412
"WI","Black",TRUE,2011-11-15,0.0113246396705559
"WI","Black",TRUE,2012-02-15,0.0176991150442478
"WI","Black",TRUE,2012-05-15,0.00918836140888208
"WI","Black",TRUE,2012-08-15,0.015041782729805
"WI","Black",FALSE,2013-02-15,0.0154103852596315
"WI","Black",FALSE,2013-05-15,0.0120147874306839
"WI","Black",FALSE,2013-08-15,0.0140252454417952
"WI","Black",FALSE,2013-11-15,0.0133578995854445
"WI","Black",FALSE,2014-02-15,0.0172043010752688
"WI","Black",FALSE,2014-05-15,0.00843513670738802
"WI","Black",FALSE,2014-08-15,0.00907543959160522
"WI","Black",FALSE,2014-11-15,0.0176437108708025
"WI","Black",FALSE,2015-02-15,0.0151745068285281
"WI","Black",FALSE,2015-05-15,0.0110584518167457
"WI","Black",FALSE,2015-08-15,0.0107731305449937
"WI","Black",FALSE,2015-11-15,0.0167480809490579
"WI","Hispanic",TRUE,2011-02-15,0.014819587628866
"WI","Hispanic",TRUE,2011-05-15,0.0120292887029289
"WI","Hispanic",TRUE,2011-08-15,0.0102564102564103
"WI","Hispanic",TRUE,2011-11-15,0.0206777713957496
"WI","Hispanic",TRUE,2012-02-15,0.0103036876355748
"WI","Hispanic",TRUE,2012-05-15,0.0106744298884037
"WI","Hispanic",TRUE,2012-08-15,0.015546218487395
"WI","Hispanic",FALSE,2013-02-15,0.014052838673412
"WI","Hispanic",FALSE,2013-05-15,0.014550928248871
"WI","Hispanic",FALSE,2013-08-15,0.013646288209607
"WI","Hispanic",FALSE,2013-11-15,0.0133991537376587
"WI","Hispanic",FALSE,2014-02-15,0.00804681784930505
"WI","Hispanic",FALSE,2014-05-15,0.0051789077212806
"WI","Hispanic",FALSE,2014-08-15,0.00893655049151028
"WI","Hispanic",FALSE,2014-11-15,0.0116696588868941
"WI","Hispanic",FALSE,2015-02-15,0.00553250345781466
"WI","Hispanic",FALSE,2015-05-15,0.0239520958083832
"WI","Hispanic",FALSE,2015-08-15,0.00809716599190283
"WI","Hispanic",FALSE,2015-11-15,0.00955414012738853
